year,month,day,hour,minute,second,delta_time,agencyid,date,route_code,servicevehicle,tripid,vehicleid,patternid,tripdirection,triplength,stopsequencenr,stopcode,stoplength,stoptimeschedule,stoptimereal,passengercounttripup,passengercounttripdown,passengercountstopup,passengercountstopdown,passengerloadstop,passengercountdoor1up,passengercountdoor1down,passengercountdoor2up,passengercountdoor2down,passengercountdoor3up,passengercountdoor3down,passengercountdoor4up,passengercountdoor4down,passengercountdoor5up,passengercountdoor5down,passengercountdoor6up,passengercountdoor6down,isredirection,isdelocalization,isrelocatization
12,10,1,0,11,56,-124,TPG,2012-10-01 00:00:00,14,14-44,27090079,868,21,R,12885,17,PLDI00,8075,2012-10-02 00:09:52,2012-10-02 00:11:56,41,43,1,2,17,0,0,0,1,1,0,0,1,0,0,0,0,N,N,N
12,10,1,0,11,56,-10,TPG,2012-10-01 00:00:00,3,3-5,27083230,756,59,R,5148,5,PCHA01,1036,2012-10-01 00:11:46,2012-10-01 00:11:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,58,162,TPG,2012-10-01 00:00:00,7,7-7,27096904,731,57,R,6952,15,BAIR05,5142,2012-10-02 00:14:40,2012-10-02 00:11:58,7,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,N,N,N
12,10,1,0,11,58,-18,TPG,2012-10-01 00:00:00,K,L-23,27099083,528,25,A,16845,23,ALVI00,12648,2012-10-02 00:11:40,2012-10-02 00:11:58,6,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,11,58,41,TPG,2012-10-01 00:00:00,3,3-1,27092834,757,67,A,7997,16,PNEV00,5526,2012-10-02 00:12:39,2012-10-02 00:11:58,17,17,5,0,9,0,0,0,0,5,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,0,-112,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,24,CHVA00,11083,2012-10-02 00:10:08,2012-10-02 00:12:00,11,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,0,-1,TPG,2012-10-01 00:00:00,57,57-3,27084479,21910,36,A,10342,3,TOCO00,622,2012-10-01 00:11:59,2012-10-01 00:12:00,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,0,-58,TPG,2012-10-01 00:00:00,23,22-1,27082811,144,14,R,11995,10,BSSN01,3156,2012-10-01 00:11:02,2012-10-01 00:12:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,1,-25,TPG,2012-10-01 00:00:00,15,12-7,27081845,1808,1,A,6832,9,UNIM02,2953,2012-10-01 00:11:36,2012-10-01 00:12:01,15,13,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,12,2,-2,TPG,2012-10-01 00:00:00,7,7-1,27084745,733,56,A,6841,7,BAIR00,2117,2012-10-01 00:12:00,2012-10-01 00:12:02,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,N
12,10,1,0,12,2,-27,TPG,2012-10-01 00:00:00,7,7-4,27084834,757,36,R,6296,2,CLIG01,611,2012-10-01 00:11:35,2012-10-01 00:12:02,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,3,-84,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,22,CNAE00,8277,2012-10-02 00:10:39,2012-10-02 00:12:03,13,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,3,-23,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,16,AERO02,5131,2012-10-02 00:11:40,2012-10-02 00:12:03,6,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,4,-71,TPG,2012-10-01 00:00:00,4,4-8,27094049,511,33,A,9083,9,CMRE01,5360,2012-10-02 00:10:53,2012-10-02 00:12:04,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,4,-38,TPG,2012-10-01 00:00:00,12,12-1,27081185,875,22,R,10413,5,CHNE01,1606,2012-10-01 00:11:26,2012-10-01 00:12:04,19,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,5,-65,TPG,2012-10-01 00:00:00,14,14-41,27089999,870,6,A,12788,24,FORU00,11890,2012-10-02 00:11:00,2012-10-02 00:12:05,46,44,0,5,8,0,0,0,4,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,12,8,-128,TPG,2012-10-01 00:00:00,10,10-3,27088614,788,72,R,6689,16,JVIL01,5701,2012-10-02 00:10:00,2012-10-02 00:12:08,20,18,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,8,-148,TPG,2012-10-01 00:00:00,47,47-2,27084034,21903,13,A,2000,4,BXPL00,1044,2012-10-01 00:09:40,2012-10-01 00:12:08,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,8,-34,TPG,2012-10-01 00:00:00,57,57-1,27084415,21905,38,R,10464,2,VOIT01,245,2012-10-01 00:11:34,2012-10-01 00:12:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,9,64,TPG,2012-10-01 00:00:00,12,15-75,27090926,875,6,A,10184,16,MLRD03,5399,2012-10-02 00:13:13,2012-10-02 00:12:09,37,39,2,1,13,0,0,0,0,1,1,1,0,0,0,0,0,N,N,N
12,10,1,0,12,9,95,TPG,2012-10-01 00:00:00,14,14-46,27090108,1811,6,A,12788,13,COUT03,5981,2012-10-02 00:13:44,2012-10-02 00:12:09,42,44,1,0,14,0,0,0,0,0,0,1,0,0,0,0,0,N,N,N
12,10,1,0,12,10,170,TPG,2012-10-01 00:00:00,7,7-5,27084855,762,34,A,3547,7,BAIR04,2138,2012-10-01 00:15:00,2012-10-01 00:12:10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,12,2,TPG,2012-10-01 00:00:00,15,15-74,27090892,862,1,A,6832,15,MOLE00,5193,2012-10-02 00:12:14,2012-10-02 00:12:12,40,40,6,7,9,0,0,0,3,6,1,0,3,0,0,0,0,N,N,N
12,10,1,0,12,13,-49,TPG,2012-10-01 00:00:00,22,22-23,27092263,108,29,R,10902,22,MTTA01,10330,2012-10-02 00:11:24,2012-10-02 00:12:13,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,13,-20,TPG,2012-10-01 00:00:00,5,5-27,27095480,538,71,A,11960,16,COUT01,5546,2012-10-02 00:11:53,2012-10-02 00:12:13,33,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,13,59,TPG,2012-10-01 00:00:00,12,15-85,27091187,879,22,R,10413,20,BLAN01,7026,2012-10-02 00:13:12,2012-10-02 00:12:13,48,34,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,14,-14,TPG,2012-10-01 00:00:00,6,6-14,27096366,764,32,A,9086,18,RIVE06,6925,2012-10-02 00:12:00,2012-10-02 00:12:14,15,14,3,0,8,0,0,3,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,14,57,TPG,2012-10-01 00:00:00,L,L-21,27085756,1122,27,R,15145,10,SRMA01,5156,2012-10-01 00:13:11,2012-10-01 00:12:14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,15,105,TPG,2012-10-01 00:00:00,10,10-3,27080805,785,75,R,2856,2,PLEV00,374,2012-10-01 00:14:00,2012-10-01 00:12:15,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,15,68,TPG,2012-10-01 00:00:00,12,14-69,27090441,867,22,R,10413,27,TRBL01,9660,2012-10-02 00:13:23,2012-10-02 00:12:15,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,16,24,TPG,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871,12,CFLO01,4382,2012-10-01 00:12:40,2012-10-01 00:12:16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,16,24,TPG,2012-10-01 00:00:00,15,15-71,27090786,869,3,R,7892,17,GDLA00,6178,2012-10-02 00:12:40,2012-10-02 00:12:16,30,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,17,-71,TPG,2012-10-01 00:00:00,28,28-4,27092718,20498,4,A,11390,14,BTAI00,5551,2012-10-02 00:11:06,2012-10-02 00:12:17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,17,23,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,14,PLLT00,7266,2012-10-01 00:12:40,2012-10-01 00:12:17,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,18,-136,TPG,2012-10-01 00:00:00,23,23-42,27082949,122,7,A,9971,4,ICC00,891,2012-10-01 00:10:02,2012-10-01 00:12:18,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,18,-13,TPG,2012-10-01 00:00:00,A,A-3,27085336,1105,6,A,5213,5,MEGL00,2503,2012-10-01 00:12:05,2012-10-01 00:12:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,19,-134,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,31,PLEV00,13355,2012-10-02 00:10:05,2012-10-02 00:12:19,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,19,66,TPG,2012-10-01 00:00:00,14,14-53,27082176,876,21,R,12885,7,BALX01,3857,2012-10-01 00:13:25,2012-10-01 00:12:19,31,32,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,20,10,TPG,2012-10-01 00:00:00,1,9-73,27097693,121,49,R,7379,14,LOMB00,4594,2012-10-02 00:12:30,2012-10-02 00:12:20,15,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,22,-49,TPG,2012-10-01 00:00:00,1,1-10,27080332,179,46,A,5929,7,PHIL00,1773,2012-10-01 00:11:33,2012-10-01 00:12:22,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,23,-33,TPG,2012-10-01 00:00:00,12,12-21,27081557,862,35,R,9607,9,VILL01,3263,2012-10-01 00:11:50,2012-10-01 00:12:23,10,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,24,122,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,26,JBRT00,11613,2012-10-02 00:14:26,2012-10-02 00:12:24,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,27,19,TPG,2012-10-01 00:00:00,6,6-23,27096571,753,34,R,8610,14,OUCH00,4886,2012-10-02 00:12:46,2012-10-02 00:12:27,23,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,30,17,TPG,2012-10-01 00:00:00,1,9-18,27097347,1137,46,A,5929,17,SECH01,5426,2012-10-02 00:12:47,2012-10-02 00:12:30,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,33,,TPG,2012-10-01 00:00:00,14,14-54,27090237,890,6,A,12788,18,VIUS01,7769,,2012-10-02 00:12:33,59,55,1,6,29,0,1,0,3,0,2,1,0,0,0,0,0,N,Y,Y
12,10,1,0,12,34,-98,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,25,SSCH00,11549,2012-10-02 00:10:56,2012-10-02 00:12:34,11,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,34,26,TPG,2012-10-01 00:00:00,21,21-54,27082748,514,31,A,11616,14,PTLA02,4410,2012-10-01 00:13:00,2012-10-01 00:12:34,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,35,-100,TPG,2012-10-01 00:00:00,6,6-10,27084520,744,32,A,9086,2,VEMA01,350,2012-10-01 00:10:55,2012-10-01 00:12:35,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,36,-76,TPG,2012-10-01 00:00:00,5,5-30,27095549,1168,71,A,11960,28,PXPO00,10090,2012-10-02 00:11:20,2012-10-02 00:12:36,24,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,12,36,71,TPG,2012-10-01 00:00:00,3,3-1,27092834,757,67,A,7997,17,PLEY00,5743,2012-10-02 00:13:47,2012-10-02 00:12:36,17,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,36,-156,TPG,2012-10-01 00:00:00,C,5-10,27084094,1125,16,R,11885,4,LOUR01,1042,2012-10-01 00:10:00,2012-10-01 00:12:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,37,-27,TPG,2012-10-01 00:00:00,5,5-9,27084335,197,71,A,11960,4,VLON01,1616,2012-10-01 00:12:10,2012-10-01 00:12:37,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,37,143,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,24,UIT01,8640,2012-10-02 00:15:00,2012-10-02 00:12:37,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,39,-99,TPG,2012-10-01 00:00:00,2,2-11,27091727,756,80,A,8003,22,ONCI00,8003,2012-10-02 00:11:00,2012-10-02 00:12:39,24,27,0,4,0,0,1,0,2,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,12,39,33,TPG,2012-10-01 00:00:00,6,2-1,27082491,732,34,R,8610,2,PARC00,372,2012-10-01 00:13:12,2012-10-01 00:12:39,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,41,19,TPG,2012-10-01 00:00:00,8,8-5,27084979,1123,16,A,9435,2,NATI20,248,2012-10-01 00:13:00,2012-10-01 00:12:41,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,41,33,TPG,2012-10-01 00:00:00,3,3-9,27083292,731,70,R,7626,12,COUT01,3298,2012-10-01 00:13:14,2012-10-01 00:12:41,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,42,45,TPG,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871,13,VLRS01,4713,2012-10-01 00:13:27,2012-10-01 00:12:42,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,43,-147,TPG,2012-10-01 00:00:00,47,47-2,27084034,21903,13,A,2000,5,BXMA00,1295,2012-10-01 00:10:16,2012-10-01 00:12:43,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,43,48,TPG,2012-10-01 00:00:00,22,22-32,27092355,118,32,A,10803,21,PONT00,8883,2012-10-02 00:13:31,2012-10-02 00:12:43,10,13,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,12,44,198,TPG,2012-10-01 00:00:00,15,15-83,27091133,878,3,R,7892,13,INDT00,4570,2012-10-02 00:16:02,2012-10-02 00:12:44,21,23,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,45,115,TPG,2012-10-01 00:00:00,21,21-64,27092146,1133,33,R,11951,11,TCAR03,4910,2012-10-02 00:14:40,2012-10-02 00:12:45,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,45,15,TPG,2012-10-01 00:00:00,41,41-1,27083580,20986,14,A,8345,2,CRGE02,692,2012-10-01 00:13:00,2012-10-01 00:12:45,4,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,46,161,TPG,2012-10-01 00:00:00,7,7-7,27096904,731,57,R,6952,16,MLRD03,5368,2012-10-02 00:15:27,2012-10-02 00:12:46,7,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,46,-14,TPG,2012-10-01 00:00:00,7,7-4,27084834,757,36,R,6296,3,GCMP01,968,2012-10-01 00:12:32,2012-10-01 00:12:46,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,46,51,TPG,2012-10-01 00:00:00,9,1-11,27080358,1149,36,R,11207,7,CMAR01,2780,2012-10-01 00:13:37,2012-10-01 00:12:46,21,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,46,-58,TPG,2012-10-01 00:00:00,4,4-8,27094049,511,33,A,9083,10,AVIA00,5641,2012-10-02 00:11:48,2012-10-02 00:12:46,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,47,73,TPG,2012-10-01 00:00:00,14,14-47,27082070,895,91,A,10880,4,ONEX01,1255,2012-10-01 00:14:00,2012-10-01 00:12:47,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,47,-36,TPG,2012-10-01 00:00:00,5,5-7,27084275,172,49,R,11541,4,GSAC01,1723,2012-10-01 00:12:11,2012-10-01 00:12:47,26,21,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,47,-47,TPG,2012-10-01 00:00:00,23,22-1,27082811,144,14,R,11995,11,CBAC01,3633,2012-10-01 00:12:00,2012-10-01 00:12:47,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,47,65,TPG,2012-10-01 00:00:00,12,12-20,27081507,870,6,A,10184,10,BLAN00,3367,2012-10-01 00:13:52,2012-10-01 00:12:47,16,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,48,93,TPG,2012-10-01 00:00:00,12,14-43a,27114192,892,22,R,10413,14,MLRD04,4986,2012-10-02 00:14:21,2012-10-02 00:12:48,20,22,2,0,7,0,0,0,0,1,0,1,0,0,0,0,0,N,N,N
12,10,1,0,12,48,-88,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,23,GEBE00,8620,2012-10-02 00:11:20,2012-10-02 00:12:48,13,12,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,N,N,N
12,10,1,0,12,49,0,TPG,2012-10-01 00:00:00,11,11-21,27088887,1162,18,R,8598,15,WEND01,6346,2012-10-02 00:12:49,2012-10-02 00:12:49,7,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,50,154,TPG,2012-10-01 00:00:00,3,3-4,27083197,751,67,A,7997,8,TRMB00,2725,2012-10-01 00:15:24,2012-10-01 00:12:50,17,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,50,50,TPG,2012-10-01 00:00:00,3,3-4,27093131,759,70,R,7626,24,GIOL00,7626,2012-10-02 00:13:40,2012-10-02 00:12:50,27,28,0,6,0,0,1,0,1,0,2,0,2,0,0,0,0,N,N,N
12,10,1,0,12,52,7,TPG,2012-10-01 00:00:00,12,15-79,27091034,1807,6,A,10184,23,ERMT00,8034,2012-10-02 00:12:59,2012-10-02 00:12:52,56,56,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,52,51,TPG,2012-10-01 00:00:00,11,11-19,27081026,1142,18,R,8598,2,VARV01,599,2012-10-01 00:13:43,2012-10-01 00:12:52,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,52,-112,TPG,2012-10-01 00:00:00,11,11-21,27081130,1104,17,A,8883,1,JARB02,0,2012-10-01 00:11:00,2012-10-01 00:12:52,13,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,52,-39,TPG,2012-10-01 00:00:00,22,22-23,27092263,108,29,R,10902,23,UIT01,10625,2012-10-02 00:12:13,2012-10-02 00:12:52,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,52,29,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,15,LADA00,7691,2012-10-01 00:13:21,2012-10-01 00:12:52,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,53,-13,TPG,2012-10-01 00:00:00,A,A-3,27085336,1105,6,A,5213,6,RCOR00,2771,2012-10-01 00:12:40,2012-10-01 00:12:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,54,-134,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,32,RIVE04,13561,2012-10-02 00:10:40,2012-10-02 00:12:54,2,5,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,N,N,N
12,10,1,0,12,54,-176,TPG,2012-10-01 00:00:00,Y,Y-11,27099815,20963,60,R,24621,23,RENF02,17344,2012-10-02 00:09:58,2012-10-02 00:12:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,56,4,TPG,2012-10-01 00:00:00,9,1-54,27088175,140,34,A,10774,14,PLEV00,4665,2012-10-02 00:13:00,2012-10-02 00:12:56,19,16,2,1,5,1,0,1,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,12,56,84,TPG,2012-10-01 00:00:00,5,5-26,27095459,195,49,R,11541,16,BAIR05,6619,2012-10-02 00:14:20,2012-10-02 00:12:56,14,12,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,57,14,TPG,2012-10-01 00:00:00,10,10-4,27080851,786,67,A,6338,9,GUYE01,3356,2012-10-01 00:13:11,2012-10-01 00:12:57,19,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,57,-57,TPG,2012-10-01 00:00:00,8,8-17,27097080,1178,5,A,11806,14,RIVE09,5131,2012-10-02 00:12:00,2012-10-02 00:12:57,15,18,5,0,14,0,0,1,0,4,0,0,0,0,0,0,0,N,N,N
12,10,1,0,12,58,6,TPG,2012-10-01 00:00:00,15,12-19,27100444,881,3,R,7892,5,MOLE01,1552,2012-10-01 00:13:04,2012-10-01 00:12:58,33,31,3,0,7,0,0,2,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,2,-77,TPG,2012-10-01 00:00:00,F,F-14,27085638,20954,41,A,21312,2,POST00,421,2012-10-01 00:11:45,2012-10-01 00:13:02,32,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,3,40,TPG,2012-10-01 00:00:00,2,6-16,27096435,745,82,R,8353,14,CIRQ04,4895,2012-10-02 00:13:43,2012-10-02 00:13:03,12,13,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,3,37,TPG,2012-10-01 00:00:00,L,L-21,27085756,1122,27,R,15145,11,SRVI01,5444,2012-10-01 00:13:40,2012-10-01 00:13:03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,3,-63,TPG,2012-10-01 00:00:00,14,14-41,27089999,870,6,A,12788,25,VAUD00,12244,2012-10-02 00:12:00,2012-10-02 00:13:03,46,44,1,3,6,1,1,0,2,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,5,-134,TPG,2012-10-01 00:00:00,23,23-42,27082949,122,7,A,9971,5,GDHA00,1131,2012-10-01 00:10:51,2012-10-01 00:13:05,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,5,135,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,25,NATI19,8751,2012-10-02 00:15:20,2012-10-02 00:13:05,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,6,134,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,27,CRSY00,11951,2012-10-02 00:15:20,2012-10-02 00:13:06,7,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,8,-3,TPG,2012-10-01 00:00:00,7,7-4,27084834,757,36,R,6296,4,AIRE01,1182,2012-10-01 00:13:05,2012-10-01 00:13:08,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,13,11,-6,TPG,2012-10-01 00:00:00,3,3-5,27083230,756,59,R,5148,6,PESC01,1398,2012-10-01 00:13:05,2012-10-01 00:13:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
