routeNumber,runNumber,stopSequenceNr,stopId,stopNumber,stopNameShort,arrivalScheduled,arrivalActual,departureActual,mileage,vehicleId,vehicleNumber,latitude,longitude
2,11,11,2615,1286,HOES,19278,19255,19265,333184305,840,3033,8.55483611111111,47.3578836111111
2,6,8,1306,478,BEZI,19284,19376,19392,1460029923,720,2071,8.52586861111111,47.3739463888889
6,7,3,2274,1550,LETZ,19290,19322,19327,317516721,856,3049,8.54549222222222,47.3905091666667
11,9,2,1311,2572,SOER,19296,19355,19367,169891643,1012,3086,8.54697472222222,47.4102122222222
6,5,2,2145,2950,WOLL,19302,19311,19323,312862962,969,3052,8.53079277777778,47.3383058333333
4,10,8,1574,799,EWYS,19308,19379,19394,345651533,836,3028,8.52358638888889,47.3899791666667
3,2,4,2871,1252,HUBE,19314,19373,19388,1496054566,713,2064,8.49953694444445,47.3768897222222
2,4,1,1310,821,FARB,19320,19314,19314,1438843479,961,2062,8.47936138888889,47.3907547222222
11,2,5,2110,2879,WETL,19326,19351,19360,2014754915,546,2011,8.56858277777778,47.3600347222222
6,1,10,2766,2788,VOLT,19332,19392,19394,296905590,985,3054,8.55428138888889,47.3769319444444
2,8,6,2612,1456,KRES,19338,19322,19332,1462598105,714,2065,8.54991055555556,47.3629144444444
2,11,12,2680,917,FROE,19344,19324,19337,333184682,840,3033,8.55700111111111,47.355065
10,2,8,2315,1507,LANM,19350,19409,19414,299760002,868,3063,8.54504166666667,47.3936886111111
2,6,9,1906,1357,KALK,19356,19454,19464,1460030291,720,2071,8.52153222222222,47.3742838888889
5,1,5,2025,3044,BWOL,19362,19359,19366,1475832615,948,2090,8.53291388888889,47.3468763888889
2,4,2,2818,137,BACH,19368,19362,19371,1438843817,961,2062,8.48299583333333,47.3889858333333
8,4,13,2528,1158,HELV,19374,19414,19432,1484752764,715,2066,8.52607277777778,47.3761572222222
9,1,3,2482,1587,LUCH,19380,19473,19490,1124541341,756,2111,8.58662888888889,47.4068927777778
4,3,6,1542,413,BQUA,19386,19385,19403,354902531,821,3012,8.54203305555555,47.3776161111111
3,2,5,2582,1446,KSIH,19392,19464,19474,1496055200,713,2064,8.50801611111111,47.3777561111111
6,7,5,2260,2367,RIGI,19398,19418,19423,317517314,856,3049,8.54843861111111,47.3856955555556
2,8,7,2104,1845,OPER,19404,19404,19411,1462598468,714,2065,8.54772305555556,47.3653102777778
2,4,3,2535,1570,LIND,19410,19419,19431,1438844105,961,2062,8.48684527777778,47.3887352777778
6,5,2,2488,586,BUTZ,19416,19405,19415,312863318,969,3052,8.53037333333333,47.3410805555556
2,2,14,2657,2396,SIHS,19422,19442,19451,1519582720,700,2049,8.53512555555556,47.37206
2,6,10,2248,1579,LOCH,19428,19517,19528,1460030579,720,2071,8.51772777777778,47.3753444444444
5,1,6,2404,488,BILO,19434,19444,19448,1475833138,948,2090,8.53197,47.3518325
3,7,1,1905,1430,KLUS,19440,19487,19487,210691032,812,3002,8.56673861111111,47.3642266666667
9,7,3,2627,2638,TALW,19446,19545,19568,297703942,859,3053,8.50978944444445,47.3697969444444
3,2,6,1535,48,ALBP,19452,19524,19543,1496055430,713,2064,8.51051388888889,47.3781736111111
4,10,10,2298,2014,QUEL,19458,19490,19495,345652085,836,3028,8.52890805555556,47.3866008333333
6,7,6,2293,2924,WINK,19464,19468,19479,317517613,856,3049,8.54819083333333,47.3833411111111
2,11,14,2788,3041,BTIE,19470,19476,19922,333185315,840,3033,8.56126166666667,47.3499594444444
8,7,15,1305,1472,KUNS,19476,19548,19555,573837365,730,2082,8.54916722222222,47.3704416666667
2,4,4,2770,1026,GRIM,19482,19476,19489,1438844417,961,2062,8.49031888888889,47.3868955555556
9,11,9,2258,1098,HALB,19488,19488,19499,1074167392,755,2110,8.54818194444444,47.3803638888889
2,6,11,2250,3019,ZYPR,19494,19574,19589,1460030890,720,2071,8.51399138888889,47.3765941666667
3,7,2,1406,1278,HOEL,19500,19552,19563,210691368,812,3002,8.563195,47.3657002777778
4,8,13,2104,1845,OPER,19506,19575,19585,1417167548,706,2055,8.54772305555556,47.3653102777778
5,1,7,2367,547,BRUN,19512,19527,19540,1475833648,948,2090,8.53219944444444,47.3559233333333
2,2,15,1528,1861,PARA,19518,19536,19550,1519583177,700,2049,8.53938055555555,47.3697255555556
3,2,7,2250,3019,ZYPR,19524,19602,19612,1496055749,713,2064,8.51399138888889,47.3765941666667
4,3,7,2289,2395,SIHL,19530,19509,19522,354902965,821,3012,8.53748972222222,47.3801241666667
11,6,18,1565,440,BELL,19536,19501,19592,1348798507,707,2056,8.54582055555556,47.3667766666667
9,3,2,2406,2666,TIER,19542,19584,19588,1057016734,752,2106,8.55338166666667,47.4023069444444
6,5,4,2487,2005,PWOL,19548,19557,19564,312863933,969,3052,8.53330972222222,47.3448847222222
3,9,6,1938,619,CENT,19554,19610,19620,311894530,847,3040,8.544565,47.3764586111111
3,7,3,1531,2124,ROEM,19560,19629,19651,210691695,812,3002,8.56037083333333,47.3680216666667
4,8,14,2612,1456,KRES,19566,19636,19641,1417167806,706,2055,8.54991055555556,47.3629144444444
2,4,5,2244,1364,KAPP,19572,19563,19577,1438844839,961,2062,8.49511694444444,47.3850619444444
6,1,13,2791,3045,ZUER,19578,19628,19631,296906851,985,3054,8.56442361111111,47.3787405555556
4,7,3,2680,917,FROE,19584,19623,19645,339645742,844,3037,8.55700111111111,47.355065
3,2,8,2248,1579,LOCH,19590,19660,19672,1496056063,713,2064,8.51772777777778,47.3753444444444
4,10,12,2294,1667,MUFG,19596,19603,19615,345652776,836,3028,8.53505277777778,47.3820452777778
2,2,16,2228,601,BOES,19602,19598,19607,1519583360,700,2049,8.53984277777778,47.3683719444444
6,7,8,1308,736,ETHZ,19608,19628,19641,317518293,856,3049,8.54869972222222,47.3766166666667
7,13,9,1893,3026,ENGE,19614,19682,19685,1051442254,758,2115,8.53190444444444,47.3641386111111
4,3,8,2294,1667,MUFG,19620,19613,19617,354903315,821,3012,8.53505277777778,47.3820452777778
7,6,11,2045,1061,GUGG,19626,19729,19740,1478114666,737,2091,8.54023833333333,47.3958663888889
2,8,9,2590,615,BURK,19632,19604,19609,1462599033,714,2065,8.54176583333333,47.3666086111111
2,4,6,2253,883,FREI,19638,19636,19650,1438845269,961,2062,8.49987083333333,47.3830302777778
3,9,7,2641,1724,NEUM,19644,19711,19720,311895098,847,3040,8.54739888888889,47.3726444444444
4,7,4,2615,1286,HOES,19650,19699,19713,339646116,844,3037,8.55483611111111,47.3578836111111
10,18,2,1311,2572,SOER,19656,19629,19678,240038710,1014,3076,8.54697472222222,47.4102122222222
7,9,10,2316,2575,BSTE,19662,19733,19750,1036963660,759,2116,8.59663166666667,47.3970961111111
4,10,13,2289,2395,SIHL,19668,19676,19693,345653110,836,3028,8.53748972222222,47.3801241666667
2,6,13,2245,1548,LETG,19674,19788,19799,1460031817,720,2071,8.50382,47.3811588888889
3,2,9,1906,1357,KALK,19680,19746,19760,1496056346,713,2064,8.52153222222222,47.3742838888889
2,2,17,2590,615,BURK,19686,19675,19683,1519583641,700,2049,8.54176583333333,47.3666086111111
4,3,9,2287,1557,LIMM,19692,19680,19697,354903680,821,3012,8.53227916666667,47.384995
7,6,12,1539,2158,SPLA,19698,19802,19817,1478115132,737,2091,8.53884166666667,47.3923805555556
2,4,7,2245,1548,LETG,19704,19705,19723,1438845644,961,2062,8.50382,47.3811588888889
4,7,5,2689,832,FELD,19710,19756,19771,339646394,844,3037,8.55231833333333,47.3602916666667
3,9,8,1305,1472,KUNS,19716,19777,19795,311895383,847,3040,8.54916722222222,47.3704416666667
2,8,10,2228,601,BOES,19722,19674,19684,1462599288,714,2065,8.53984277777778,47.3683719444444
12,1,4,2257,6459,ZOER,19728,19792,19803,284847619,875,3070,8.55418222222222,47.4177616666667
3,7,5,1305,1472,KUNS,19734,19829,19843,210692642,812,3002,8.54916722222222,47.3704416666667
2,6,14,2253,883,FREI,19740,19850,19859,1460032193,720,2071,8.49987083333333,47.3830302777778
3,2,10,1306,478,BEZI,19746,19823,19826,1496056710,713,2064,8.52586861111111,47.3739463888889
6,5,7,2367,547,BRUN,19752,19766,19771,312865234,969,3052,8.53219944444444,47.3559233333333
9,1,8,2375,2814,WALD,19758,19859,19869,1124543661,756,2111,8.55716166666667,47.4037544444444
7,13,11,2414,2582,STOC,19764,19825,19828,1051442823,758,2115,8.53619333333333,47.3679658333333
4,3,10,2298,2014,QUEL,19770,19752,19761,354904004,821,3012,8.52890805555556,47.3866008333333
4,8,17,2680,917,FROE,19776,19848,19851,1417168891,706,2055,8.55700111111111,47.355065
2,4,8,1535,48,ALBP,19782,19799,19810,1438846242,961,2062,8.51051388888889,47.3781736111111
2,2,18,1565,440,BELL,19788,19749,19815,1519583919,700,2049,8.54582055555556,47.3667766666667
7,6,13,2022,2128,ROES,19794,19894,19905,1478115494,737,2091,8.54053583333333,47.3884605555556
4,10,14,1542,413,BQUA,19800,19845,19924,345653594,836,3028,8.54203305555555,47.3776161111111
2,6,15,2244,1364,KAPP,19806,19916,19921,1460032626,720,2071,8.49511694444444,47.3850619444444
10,4,25,1378,6507,RBAU07,19812,19783,19792,261598328,878,3073,8.55768944444444,47.4352052777778
5,6,4,2292,1399,KINK,19818,19836,19840,1414116255,743,2097,8.54638388888889,47.3888005555556
3,9,9,2870,1251,HOTT,19824,19870,19881,311895842,847,3040,8.55527222222222,47.3692313888889
4,3,11,2290,648,DAMM,19830,19823,19830,354904286,821,3012,8.52623944444444,47.3882272222222
3,2,11,1502,2556,STAU,19836,19905,20000,1496057066,713,2064,8.53029722222222,47.3735897222222
7,13,12,1528,1861,PARA,19842,19904,19915,1051443126,758,2115,8.53938055555555,47.3697255555556
4,11,3,2740,7,AARG,19848,19851,19856,356097644,831,3023,8.50270361111111,47.3922511111111
2,4,9,2250,3019,ZYPR,19854,19868,19873,1438846565,961,2062,8.51399138888889,47.3765941666667
7,3,1,2023,6055,DEP2,19860,19880,19880,1037408297,757,2114,8.53106527777778,47.3373858333333
11,10,9,1829,3034,BOER,19866,19913,19925,1963380868,554,2019,8.54453333333333,47.4113238888889
11,4,23,2092,2549,REHA,19872,19870,19979,1790486292,960,2030,8.58301944444444,47.3509222222222
2,8,12,2657,2396,SIHS,19878,19887,19901,1462599938,714,2065,8.53512555555556,47.37206
7,9,3,2489,2008,PROB,19884,19958,19984,1036964715,759,2116,8.5864325,47.4002294444444
2,2,19,2104,1845,OPER,19890,19881,19896,1519584179,700,2049,8.54772305555556,47.3653102777778
6,3,6,2293,2924,WINK,19896,19887,19893,324642260,854,3047,8.54819083333333,47.3833411111111
4,8,19,2788,3041,BTIE,19902,19981,20365,1417169550,706,2055,8.56126166666667,47.3499594444444
4,3,12,1574,799,EWYS,19908,19886,19912,354904557,821,3012,8.52358638888889,47.3899791666667
3,7,7,1938,619,CENT,19914,20003,20015,210693479,812,3002,8.544565,47.3764586111111
2,4,10,2248,1579,LOCH,19920,19921,19934,1438846879,961,2062,8.51772777777778,47.3753444444444
8,4,3,2527,1234,BANL,19926,19971,19981,1484754839,715,2066,8.52415694444444,47.3796294444444
4,10,15,1938,619,CENT,19932,20007,20018,345653801,836,3028,8.544565,47.3764586111111
7,13,13,2035,2054,RAUG,19938,19994,19997,1051443528,758,2115,8.5383025,47.3732980555556
5,6,6,2293,2924,WINK,19944,19932,19937,1414116942,743,2097,8.54819083333333,47.3833411111111
2,2,20,2612,1456,KRES,19950,19947,19955,1519584438,700,2049,8.54991055555556,47.3629144444444
4,7,8,1565,440,BELL,19956,19981,20095,339647354,844,3037,8.54582055555556,47.3667766666667
2,6,17,2535,1570,LIND,19962,20063,20074,1460033369,720,2071,8.48684527777778,47.3887352777778
4,11,5,2630,718,TONA,19968,19996,19999,356098323,831,3023,8.51087277777778,47.3900888888889
2,11,2,2651,2907,WILD,19974,19997,20007,333185690,840,3033,8.5588925,47.3531038888889
2,8,13,1502,2556,STAU,19980,20006,20034,1462600343,714,2065,8.53029722222222,47.3735897222222
11,2,13,2228,601,BOES,19986,19974,19984,2014757535,546,2011,8.53984277777778,47.3683719444444
8,2,11,1528,1861,PARA,19992,20033,20047,1476438062,724,2076,8.53938055555555,47.3697255555556
3,2,12,2262,1366,SIHP,19998,20109,20118,1496057573,713,2064,8.53456472222222,47.3763380555556
4,10,16,2768,2113,RBRU,20004,20068,20073,345654105,836,3028,8.54299416666667,47.3741438888889
2,4,11,1906,1357,KALK,20010,20002,20013,1438847164,961,2062,8.52153222222222,47.3742838888889
2,6,18,2818,137,BACH,20016,20117,20129,1460033657,720,2071,8.48299583333333,47.3889858333333
4,3,13,2893,6759,SBAU,20022,20011,20028,354905048,821,3012,8.5201875,47.3882838888889
2,2,21,2689,832,FELD,20028,20019,20022,1519584811,700,2049,8.55231833333333,47.3602916666667
2,11,3,2680,917,FROE,20034,20056,20069,333185964,840,3033,8.55700111111111,47.355065
4,2,1,2254,6425,ZW,20040,20054,20054,1482094703,705,2054,8.49138388888889,47.3838097222222
10,2,17,1541,412,BPLA,20046,20059,20062,299762651,868,3063,8.54050777777778,47.3768480555556
3,7,8,1541,412,BPLA,20052,20117,20132,210693826,812,3002,8.54050777777778,47.3768480555556
4,7,9,2854,1157,HELM,20058,20172,20175,339647711,844,3037,8.54356083333333,47.3695419444444
4,10,17,2774,2030,RATH,20064,20108,20119,345654319,836,3028,8.54288833333333,47.3722288888889
3,9,12,1905,1430,KLUS,20070,20130,20352,311897125,847,3040,8.56673861111111,47.3642266666667
2,4,12,1306,478,BEZI,20076,20077,20083,1438847526,961,2062,8.52586861111111,47.3739463888889
2,6,19,1310,821,FARB,20082,20200,20220,1460034029,720,2071,8.47936138888889,47.3907547222222
5,6,8,1308,736,ETHZ,20088,20073,20086,1414117662,743,2097,8.54869972222222,47.3766166666667
2,2,22,2615,1286,HOES,20094,20077,20089,1519585144,700,2049,8.55483611111111,47.3578836111111
2,11,4,2615,1286,HOES,20100,20132,20145,333186332,840,3033,8.55483611111111,47.3578836111111
12,12,2,2082,3785,RINW,20106,20139,20153,289136064,871,3066,8.60431527777778,47.3977025
9,9,6,1908,1187,HEUR,20112,20136,20136,1055238716,749,2103,8.50676361111111,47.3694472222222
4,7,10,2774,2030,RATH,20118,20223,20236,339647979,844,3037,8.54288833333333,47.3722288888889
2,8,14,1306,478,BEZI,20124,20124,20126,1462600709,714,2065,8.52586861111111,47.3739463888889
2,5,2,2244,1364,KAPP,20130,20133,20155,360934187,825,3016,8.49511694444444,47.3850619444444
4,10,18,2854,1157,HELM,20136,20162,20166,345654584,836,3028,8.54356083333333,47.3695419444444
3,7,9,2256,1608,LOEW,20142,20194,20199,210694069,812,3002,8.537525,47.3760488888889
7,11,4,2046,2326,SCHO,20148,20182,20185,1087041989,751,2105,8.56428722222222,47.40615
6,1,5,2845,1407,KFLU,20154,20130,20148,296909294,985,3054,8.56027305555556,47.376595
2,2,23,2680,917,FROE,20160,20149,20163,1519585519,700,2049,8.55700111111111,47.355065
2,4,13,1502,2556,STAU,20166,20162,20221,1438847886,961,2062,8.53029722222222,47.3735897222222
4,3,15,2630,718,TONA,20172,20167,20179,354905826,821,3012,8.51087277777778,47.3900888888889
3,2,14,1541,412,BPLA,20178,20287,20308,1496058083,713,2064,8.54050777777778,47.3768480555556
5,6,9,2799,1889,PLAT,20184,20188,20192,1414118147,743,2097,8.5527075,47.3751211111111
8,5,12,1502,2556,STAU,20190,20220,20232,1537271197,699,2048,8.53029722222222,47.3735897222222
2,8,15,1906,1357,KALK,20196,20193,20206,1462601079,714,2065,8.52153222222222,47.3742838888889
2,5,2,2253,883,FREI,20202,20216,20228,360934617,825,3016,8.49987083333333,47.3830302777778
4,11,8,1574,799,EWYS,20208,20256,20271,356099586,831,3023,8.52358638888889,47.3899791666667
5,1,5,1305,1472,KUNS,20214,20263,20276,1475836365,948,2090,8.54916722222222,47.3704416666667
2,2,24,2651,2907,WILD,20220,20208,20212,1519585796,700,2049,8.5588925,47.3531038888889
6,5,13,2035,2054,RAUG,20226,20279,20289,312867444,969,3052,8.5383025,47.3732980555556
4,3,16,2575,2449,SPOW,20232,20228,20230,354906225,821,3012,8.50612,47.3915361111111
2,11,6,2612,1456,KRES,20238,20258,20270,333186956,840,3033,8.54991055555556,47.3629144444444
10,8,2,373,6232,FRAF07,20244,20223,20277,301612778,867,3062,Fracht,8.57158333333333
4,2,2,2244,1364,KAPP,20250,20209,20291,1482095173,705,2054,8.49511694444444,47.3850619444444
9,1,15,2260,2367,RIGI,20256,20327,20338,1124546671,756,2111,8.54843861111111,47.3856955555556
5,3,5,2025,3044,BWOL,20262,20333,20341,1542426732,738,2092,8.53291388888889,47.3468763888889
2,5,3,2245,1548,LETG,20268,20280,20291,360934991,825,3016,8.50382,47.3811588888889
7,13,16,2302,1100,HEGG,20274,20311,20319,1051444646,758,2115,8.54530277777778,47.3788352777778
5,6,10,2766,2788,VOLT,20280,20286,20288,1414118526,743,2097,8.55428138888889,47.3769319444444
2,2,25,2788,3041,BTIE,20286,20283,20793,1519586153,700,2049,8.56126166666667,47.3499594444444
4,2,1,2244,1364,KAPP,20292,20307,20307,1482095224,705,2054,8.49511694444444,47.3850619444444
6,7,15,2508,2689,TUNN,20298,20320,20346,317520792,856,3049,8.532945,47.3664675
2,11,7,2104,1845,OPER,20304,20333,20375,333187319,840,3033,8.54772305555556,47.3653102777778
2,6,3,2535,1570,LIND,20310,20336,20352,1460034685,720,2071,8.48684527777778,47.3887352777778
6,5,14,1895,416,BSTR,20316,20355,20367,312867803,969,3052,8.53957,47.3763352777778
2,4,14,2657,2396,SIHS,20322,20308,20330,1438848280,961,2062,8.53512555555556,47.37206
6,3,11,2845,1407,KFLU,20328,20333,20338,324644353,854,3047,8.56027305555556,47.376595
2,8,17,2250,3019,ZYPR,20334,20327,20336,1462601686,714,2065,8.51399138888889,47.3765941666667
3,9,1,1905,1430,KLUS,20340,20393,20393,311897173,847,3040,8.56673861111111,47.3642266666667
2,5,4,1535,48,ALBP,20346,20364,20375,360935588,825,3016,8.51051388888889,47.3781736111111
10,9,9,2260,2367,RIGI,20352,20409,20420,284798166,876,3071,8.54843861111111,47.3856955555556
4,11,10,2298,2014,QUEL,20358,20360,20371,356100139,831,3023,8.52890805555556,47.3866008333333
4,3,18,2613,6648,WURZ,20364,20356,20360,354907086,821,3012,8.49509777777778,47.3921141666667
4,8,1,2788,3041,BTIE,20370,20378,20378,1417169575,706,2055,8.56126166666667,47.3499594444444
4,7,13,1542,413,BQUA,20376,20442,20459,339648721,844,3037,8.54203305555555,47.3776161111111
2,6,4,2770,1026,GRIM,20382,20402,20419,1460035000,720,2071,8.49031888888889,47.3868955555556
6,7,16,1893,3026,ENGE,20388,20427,20816,317521071,856,3049,8.53190444444444,47.3641386111111
7,6,20,1528,1861,PARA,20394,20453,20478,1478118031,737,2091,8.53938055555555,47.3697255555556
3,2,16,2641,1724,NEUM,20400,20538,20547,1496058973,713,2064,8.54739888888889,47.3726444444444
6,3,12,2701,2673,TOBL,20406,20415,20420,324644719,854,3047,8.55985472222222,47.3793694444444
2,8,18,1535,48,ALBP,20412,20393,20409,1462602011,714,2065,8.51051388888889,47.3781736111111
2,4,15,1528,1861,PARA,20418,20452,20464,1438848738,961,2062,8.53938055555555,47.3697255555556
4,8,2,2651,2907,WILD,20424,20447,20456,1417169932,706,2055,8.5588925,47.3531038888889
4,11,11,2287,1557,LIMM,20430,20418,20450,356100461,831,3023,8.53227916666667,47.384995
14,6,11,2256,1608,LOEW,20436,20473,20487,1972435072,545,2010,8.537525,47.3760488888889
9,5,2,2406,2666,TIER,20442,20495,20504,1077559589,762,2119,8.55338166666667,47.4023069444444
4,3,19,2536,5001,BALN,20448,20449,20587,354907555,821,3012,8.49052777777778,47.3921108333333
6,5,15,1938,619,CENT,20454,20481,20498,312868204,969,3052,8.544565,47.3764586111111
3,9,3,1531,2124,ROEM,20460,20515,20530,311897836,847,3040,8.56037083333333,47.3680216666667
8,4,9,2228,601,BOES,20466,20477,20490,1484757022,715,2066,8.53984277777778,47.3683719444444
2,6,5,2244,1364,KAPP,20472,20491,20502,1460035423,720,2071,8.49511694444444,47.3850619444444
3,7,12,1306,478,BEZI,20478,20549,20554,210695211,812,3002,8.52586861111111,47.3739463888889
2,5,6,2248,1579,LOCH,20484,20487,20498,360936230,825,3016,8.51772777777778,47.3753444444444
5,6,1,2845,1407,KFLU,20490,20495,20495,1414119102,743,2097,8.56027305555556,47.376595
4,11,12,2294,1667,MUFG,20496,20505,20518,356100830,831,3023,8.53505277777778,47.3820452777778
2,4,16,2228,601,BOES,20502,20514,20523,1438848921,961,2062,8.53984277777778,47.3683719444444
7,11,9,2356,1620,MATT,20508,20549,20560,1087044250,751,2105,8.59114055555555,47.3986172222222
2,8,19,2245,1548,LETG,20514,20493,20501,1462602621,714,2065,8.50382,47.3811588888889
4,7,14,2289,2395,SIHL,20520,20568,20580,339649215,844,3037,8.53748972222222,47.3801241666667
4,10,23,2615,1286,HOES,20526,20498,20510,345656137,836,3028,8.55483611111111,47.3578836111111
2,11,9,2590,615,BURK,20532,20528,20542,333187891,840,3033,8.54176583333333,47.3666086111111
2,6,6,2253,883,FREI,20538,20561,20629,1460035855,720,2071,8.49987083333333,47.3830302777778
14,10,26,1010,2160,SCHA,20544,20530,20546,1506112603,578,2046,8.50215861111111,47.3689138888889
3,7,13,1906,1357,KALK,20550,20624,20630,210695576,812,3002,8.52153222222222,47.3742838888889
7,13,20,1539,2158,SPLA,20556,20593,20602,1051446106,758,2115,8.53884166666667,47.3923805555556
7,11,10,2316,2575,BSTE,20562,20633,20644,1087044673,751,2105,8.59663166666667,47.3970961111111
